Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Random Forest,4,0,4,0.9363077917879081,0.9402277039848197,0.8808888888888889,0.9095915557595227,0.9648705962059622,0.053424797930811514
Random Forest,5,1,0,0.9366515837104072,0.933768656716418,0.88898756660746,0.910828025477707,0.9716916038498751,0.05005284421460891
Random Forest,6,1,1,0.9372777238926608,0.936269915651359,0.888,0.9114963503649635,0.9707280939476062,0.051058971871968964
Random Forest,7,1,2,0.9366311024894924,0.9369708372530574,0.8853333333333333,0.9104204753199269,0.9687522583559169,0.05033937924345296
Random Forest,8,1,3,0.9369544131910766,0.9420152091254753,0.8808888888888889,0.9104271933853928,0.9750162601626016,0.04816540575493048
Random Forest,9,1,4,0.9382476559974136,0.9316081330868762,0.896,0.9134571816946081,0.9687847786811201,0.05234112512124151
Random Forest,10,2,0,0.9414996767937944,0.9420018709073901,0.894316163410302,0.9175398633257403,0.9725555603691028,0.049540659340659335
Random Forest,11,2,1,0.934691238279987,0.9433237271853987,0.8728888888888889,0.9067405355493998,0.9692671635049683,0.051418267054639505
Random Forest,12,2,2,0.9398642095053347,0.950143815915628,0.8808888888888889,0.9142066420664207,0.9674480578139115,0.05152851600387973
Random Forest,13,2,3,0.9366311024894924,0.9289012003693444,0.8942222222222223,0.9112318840579711,0.9717915537488707,0.05057074038150663
Random Forest,14,2,4,0.9395408988037504,0.935064935064935,0.896,0.9151157512482978,0.9722967479674797,0.049975202069188485
Random Forest,15,3,0,0.9356819650937298,0.9393364928909953,0.8801065719360568,0.9087574507106831,0.9700862106312005,0.051864027149321264
Random Forest,16,3,1,0.9379243452958292,0.9421800947867298,0.8835555555555555,0.9119266055045872,0.9721847335140018,0.05029466537342386
Random Forest,17,3,2,0.9408341416100873,0.9410112359550562,0.8933333333333333,0.9165526675786594,0.9701903794037939,0.0490447138700291
Random Forest,18,3,3,0.9350145489815713,0.9366729678638941,0.8808888888888889,0.907924874026569,0.9687800361336947,0.051647171031361135
Random Forest,19,3,4,0.9414807630132558,0.934622467771639,0.9022222222222223,0.9181365897783809,0.9695383920505872,0.0493568380213385
Random Forest,20,4,0,0.9318034906270201,0.9361296472831268,0.872113676731794,0.9029885057471264,0.9679221450851276,0.05392032967032967
Random Forest,21,4,1,0.9401875202069189,0.9409005628517824,0.8915555555555555,0.9155636695572797,0.9746957994579946,0.04574966052376333
Random Forest,22,4,2,0.9395408988037504,0.9466666666666667,0.8835555555555555,0.9140229885057471,0.9702140921409214,0.05136899450371807
Random Forest,23,4,3,0.9359844810863239,0.9311627906976744,0.8897777777777778,0.91,0.9721761517615176,0.04979763983187844
Random Forest,24,4,4,0.9366311024894924,0.925756186984418,0.8977777777777778,0.9115523465703971,0.9673032971996387,0.05208803750404139
Balanced Random Forest,0,0,0,0.936005171299289,0.8959044368600683,0.9325044404973357,0.9138381201044387,0.9785371449407212,0.05389928086619263
Balanced Random Forest,1,0,1,0.9340446168768186,0.9007832898172323,0.92,0.9102902374670184,0.9728791779584461,0.0543815712900097
Balanced Random Forest,2,0,2,0.9282250242483027,0.8888888888888888,0.9173333333333333,0.9028871391076115,0.9733254290876243,0.05683741513094084
Balanced Random Forest,3,0,3,0.9285483349498869,0.8951048951048951,0.9102222222222223,0.9026002644336713,0.9671036585365852,0.05951836404784998
Balanced Random Forest,4,0,4,0.9269317814419658,0.8925764192139738,0.9084444444444445,0.9004405286343612,0.9659528003613369,0.059513021338506306
Balanced Random Forest,5,1,0,0.9334195216548158,0.9,0.9191829484902309,0.9094903339191565,0.970205345925573,0.056644634776987716
Balanced Random Forest,6,1,1,0.933074684772066,0.8936535162950258,0.9262222222222222,0.9096464426014841,0.9722034778681119,0.05710050921435499
Balanced Random Forest,7,1,2,0.930164888457808,0.8990342405618964,0.9102222222222223,0.9045936395759717,0.9698071364046973,0.05674913514387326
Balanced Random Forest,8,1,3,0.9356611703847397,0.9068541300527241,0.9173333333333333,0.9120636323464427,0.9739494128274616,0.05380892337536372
Balanced Random Forest,9,1,4,0.9253152279340446,0.882051282051282,0.9173333333333333,0.8993464052287582,0.9695740740740741,0.058912665696734555
Balanced Random Forest,10,2,0,0.9350355526826115,0.9004329004329005,0.9236234458259325,0.9118807540552389,0.9726155792863435,0.05594942630898513
Balanced Random Forest,11,2,1,0.9324280633688975,0.9045936395759717,0.9102222222222223,0.9073992024811697,0.9701147244805781,0.056063546718396376
Balanced Random Forest,12,2,2,0.9291949563530553,0.8994708994708994,0.9066666666666666,0.9030544488711819,0.9674044715447154,0.058071225347559007
Balanced Random Forest,13,2,3,0.9285483349498869,0.8883161512027491,0.9191111111111111,0.9034512887723897,0.9731065943992773,0.058137487875848694
Balanced Random Forest,14,2,4,0.9314581312641449,0.8871925360474979,0.9297777777777778,0.9079861111111112,0.9732427732610659,0.05597335111542192
Balanced Random Forest,15,3,0,0.9308338720103426,0.8979057591623036,0.9138543516873889,0.9058098591549296,0.9716753581279152,0.05682069327731092
Balanced Random Forest,16,3,1,0.9321047526673133,0.8981723237597912,0.9173333333333333,0.9076517150395779,0.9725424570912377,0.057189581312641444
Balanced Random Forest,17,3,2,0.9353378596831555,0.9004329004329005,0.9244444444444444,0.9122807017543859,0.9720381662149954,0.05516040252182348
Balanced Random Forest,18,3,3,0.930164888457808,0.8907996560619088,0.9208888888888889,0.9055944055944056,0.9694381210478772,0.058305577109602325
Balanced Random Forest,19,3,4,0.9288716456514711,0.8877463581833762,0.9208888888888889,0.9040139616055847,0.9711928635953027,0.056939621726479143
Balanced Random Forest,20,4,0,0.9256625727213963,0.8888888888888888,0.9094138543516874,0.8990342405618964,0.9674787722566393,0.059602222042663223
Balanced Random Forest,21,4,1,0.9379243452958292,0.9052997393570807,0.9262222222222222,0.9156414762741653,0.9758073622402891,0.05252043323634012
