Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Calibrated Random Forest,13,2,3,0.9479469770449402,0.9456740442655935,0.897803247373448,0.9211170994610485,0.9762966106204852,0.042685789487054135
Calibrated Random Forest,14,2,4,0.9602327837051406,0.9704684317718941,0.9102196752626552,0.9393790044356826,0.9811020361671993,0.03447991477720152
Calibrated Random Forest,15,3,0,0.9479638009049773,0.9483805668016194,0.894937917860554,0.9208845208845209,0.9717957977966685,0.043219977879709964
Calibrated Random Forest,16,3,1,0.9592628516003879,0.960960960960961,0.9169054441260746,0.9384164222873901,0.9825309663788266,0.035017711296106806
Calibrated Random Forest,17,3,2,0.9489169091496928,0.9405351833498513,0.9063992359121299,0.9231517509727627,0.977439147926254,0.04055498290377641
Calibrated Random Forest,18,3,3,0.9612027158098934,0.9548577036310107,0.9293218720152817,0.9419167473378509,0.9850198070920873,0.03290335703751014
Calibrated Random Forest,19,3,4,0.944713870029098,0.9460285132382892,0.8872970391595033,0.9157220305569246,0.971787847977884,0.04525989647514542
Calibrated Random Forest,20,4,0,0.9492566257272139,0.9476861167002012,0.8997134670487106,0.9230769230769231,0.9763165888161163,0.04138892763846965
Calibrated Random Forest,21,4,1,0.9557064338829615,0.953187250996016,0.9140401146131805,0.9332033154558752,0.9782124321129775,0.038129264089848826
Calibrated Random Forest,22,4,2,0.95635305528613,0.9479371316306483,0.9216809933142311,0.9346246973365617,0.9837937093459785,0.03469716862013112
Calibrated Random Forest,23,4,3,0.9511800840607824,0.9534412955465587,0.8997134670487106,0.9257985257985258,0.9766859369179361,0.041530871295236374
Calibrated Random Forest,24,4,4,0.953443258971872,0.9546827794561934,0.9054441260744985,0.9294117647058824,0.9763192512984546,0.04046796949021085
AdaBoost,0,0,0,0.9524886877828054,0.9536290322580645,0.9035339063992359,0.9279058361942129,0.9766056413536897,0.13268308346016705
AdaBoost,1,0,1,0.9427740058195926,0.9456967213114754,0.8815663801337154,0.9125061789421651,0.974142711895739,0.1388106099753668
AdaBoost,2,0,2,0.9498868412544456,0.9541751527494908,0.894937917860554,0.9236076885165106,0.9799391922739737,0.13307825767840634
AdaBoost,3,0,3,0.9450371807306822,0.9442755825734549,0.8901623686723973,0.9164208456243854,0.9731481559284498,0.13840954830352767
AdaBoost,4,0,4,0.9589395408988037,0.9509803921568627,0.9264565425023877,0.9385582970488631,0.9807930025833714,0.1382562327154616
AdaBoost,5,1,0,0.9479638009049773,0.9529652351738241,0.8901623686723973,0.9204938271604939,0.9756663955778461,0.1366882890225105
AdaBoost,6,1,1,0.9476236663433559,0.9483282674772037,0.8939828080229226,0.9203539823008849,0.9740271744153803,0.1404066588418142
AdaBoost,7,1,2,0.9489169091496928,0.9521871820956256,0.8939828080229226,0.9221674876847291,0.9782829216464488,0.14172978503596048
AdaBoost,8,1,3,0.9473003556417717,0.9519427402862985,0.889207258834766,0.9195061728395062,0.9788755472275207,0.1340267724074275
AdaBoost,9,1,4,0.953443258971872,0.9537688442211055,0.9063992359121299,0.9294809010773751,0.9767561930423563,0.12811279104607842
AdaBoost,10,2,0,0.9524886877828054,0.9473161033797217,0.9102196752626552,0.9283974671212859,0.9798545078898045,0.13544603745891445
AdaBoost,11,2,1,0.9443905593275137,0.9505664263645726,0.8815663801337154,0.9147670961347869,0.9738157058149663,0.14113719336900865
AdaBoost,12,2,2,0.9489169091496928,0.9458375125376128,0.9006685768863419,0.9227005870841487,0.9760347256650056,0.13789426393811963
AdaBoost,13,2,3,0.9443905593275137,0.9477993858751279,0.8844317096466093,0.9150197628458498,0.9756626716373459,0.1396370773230171
AdaBoost,14,2,4,0.9553831231813773,0.9651995905834186,0.9006685768863419,0.9318181818181818,0.9772398165965038,0.13813453101981768
AdaBoost,15,3,0,0.9444085326438267,0.9487179487179487,0.8834765998089781,0.9149357072205737,0.9724198619919944,0.1395457864152412
AdaBoost,16,3,1,0.9566763659877142,0.954228855721393,0.9159503342884432,0.9346978557504874,0.9814341772470989,0.1357042083654684
AdaBoost,17,3,2,0.9479469770449402,0.9412350597609562,0.9025787965616046,0.9215017064846417,0.9760477965718746,0.13318088441016096
AdaBoost,18,3,3,0.9579696087940511,0.944713870029098,0.9302769818529131,0.9374398460057748,0.9833838430520194,0.14023917028732774
AdaBoost,19,3,4,0.9421273844164242,0.9492753623188406,0.8758357211079274,0.9110779930452062,0.9706558140794206,0.1380067044026324
AdaBoost,20,4,0,0.9453781512605042,0.9452332657200812,0.8901623686723973,0.9168716182980816,0.9730922182577622,0.13450525281642864
AdaBoost,21,4,1,0.9544131910766246,0.9520958083832335,0.9111747851002865,0.931185944363104,0.9769338173303419,0.13979508936907747
AdaBoost,22,4,2,0.9557064338829615,0.952286282306163,0.9149952244508118,0.9332683877252801,0.9820697500935971,0.13914607374209545
AdaBoost,23,4,3,0.9440672486259295,0.945010183299389,0.8863419293218721,0.9147363233119763,0.9738609871709049,0.14158745012658067
AdaBoost,24,4,4,0.9466537342386033,0.95,0.889207258834766,0.9185989146521953,0.9764789030894956,0.13649448401958167
XGBoost,0,0,0,0.9576599870717518,0.9663951120162932,0.9063992359121299,0.9354361754558896,0.977869633806129,0.0366216214033194
XGBoost,1,0,1,0.9456838021338506,0.9471007121057986,0.889207258834766,0.9172413793103448,0.9745178002410647,0.04404681852841406
XGBoost,2,0,2,0.9547365017782089,0.9566968781470292,0.9073543457497613,0.9313725490196079,0.9820541116871647,0.03796824398142797
XGBoost,3,0,3,0.9550598124797931,0.9613821138211383,0.9035339063992359,0.931560807483998,0.9761927435926882,0.03969483051307927
XGBoost,4,0,4,0.9618493372130618,0.9576354679802955,0.9283667621776505,0.9427740058195926,0.9820513107785499,0.03370634527215724
XGBoost,5,1,0,0.9524886877828054,0.9536290322580645,0.9035339063992359,0.9279058361942129,0.9772999273519288,0.0405702462210024
XGBoost,6,1,1,0.9498868412544456,0.951417004048583,0.897803247373448,0.9238329238329238,0.9740435130489664,0.042586579723685
XGBoost,7,1,2,0.9527966375687035,0.950950950950951,0.9073543457497613,0.9286412512218963,0.9793208916972667,0.03869271239473286
XGBoost,8,1,3,0.9560297445845457,0.9681397738951696,0.8997134670487106,0.9326732673267327,0.9817721535532793,0.03705445744791967
XGBoost,9,1,4,0.9557064338829615,0.9559118236472945,0.9111747851002865,0.9330073349633252,0.9781524459868115,0.03642254319697983
XGBoost,10,2,0,0.957983193277311,0.9544103072348861,0.9197707736389685,0.9367704280155642,0.9794817024377932,0.03571340545984493
XGBoost,11,2,1,0.9498868412544456,0.9523326572008114,0.8968481375358166,0.9237579931136252,0.9785823854591763,0.04044055405753467
XGBoost,12,2,2,0.949240219851277,0.9513184584178499,0.8958930276981852,0.9227742252828333,0.9760358927102618,0.041896705885663646
XGBoost,13,2,3,0.9479469770449402,0.9483805668016194,0.894937917860554,0.9208845208845209,0.9756647723188069,0.04320924283185377
XGBoost,14,2,4,0.9602327837051406,0.9714285714285714,0.9092645654250239,0.9393191909225457,0.9793106216990125,0.03480398842416751
XGBoost,15,3,0,0.9482870071105365,0.9548717948717949,0.889207258834766,0.9208704253214639,0.9711194755154537,0.043465500971710244
XGBoost,16,3,1,0.9557064338829615,0.9577464788732394,0.9092645654250239,0.932876041156296,0.9826712452186157,0.03529182709516426
XGBoost,17,3,2,0.9540898803750404,0.9547738693467337,0.9073543457497613,0.930460333006856,0.9785520422825166,0.038472400986887735
XGBoost,18,3,3,0.9615260265114776,0.9540117416829745,0.9312320916905444,0.9424842919284678,0.9842000745041691,0.032215293441450105
XGBoost,19,3,4,0.9460071128354348,0.9462474645030426,0.8911174785100286,0.9178553861288736,0.972908211423786,0.04468427490024241
XGBoost,20,4,0,0.9508726567550096,0.9524772497472194,0.8997134670487106,0.925343811394892,0.9753169196284638,0.04066381261277537
XGBoost,21,4,1,0.9547365017782089,0.9557788944723619,0.9083094555873925,0.931439764936337,0.9791388326373075,0.038048035542477814
XGBoost,22,4,2,0.9592628516003879,0.9600399600399601,0.9178605539637058,0.9384765625,0.9827253961185007,0.034299026437606656
XGBoost,23,4,3,0.9498868412544456,0.9569672131147541,0.89207258834766,0.9233811171527434,0.9743968943525279,0.042308474633633665
XGBoost,24,4,4,0.9540898803750404,0.9612640163098879,0.9006685768863419,0.9299802761341223,0.977301903404131,0.0392395484603861
CatBoost,0,0,0,0.9576599870717518,0.9626262626262626,0.9102196752626552,0.9356897398134512,0.9786045131389426,0.036369368262673035
CatBoost,1,0,1,0.9463304235370191,0.9508700102354145,0.8872970391595033,0.9179841897233202,0.9755681409715979,0.04318297853131285
CatBoost,2,0,2,0.9553831231813773,0.9604863221884499,0.9054441260744985,0.9321533923303835,0.9813268090835333,0.03742850015248427
CatBoost,3,0,3,0.9511800840607824,0.9552845528455285,0.897803247373448,0.9256523879862137,0.9766189485202333,0.03971220456431003
CatBoost,4,0,4,0.9605560944067248,0.9556650246305419,0.9264565425023877,0.9408341416100873,0.9835315909814476,0.03321994382103007
CatBoost,5,1,0,0.9521654815772462,0.9544994944388271,0.9016236867239733,0.9273084479371316,0.9787916157500272,0.038820914185943786
CatBoost,6,1,1,0.9521500161655351,0.9544994944388271,0.9016236867239733,0.9273084479371316,0.9776977651550163,0.03969837418588976
CatBoost,7,1,2,0.9553831231813773,0.954045954045954,0.9121298949379179,0.9326171875,0.9814215731583327,0.03736967950145364
CatBoost,8,1,3,0.953443258971872,0.9602446483180428,0.8997134670487106,0.9289940828402367,0.9806559914702996,0.03729338486514725
CatBoost,9,1,4,0.9579696087940511,0.958958958958959,0.9149952244508118,0.9364613880742912,0.9800421256655659,0.035380007486671375
CatBoost,10,2,0,0.9573367808661927,0.9552238805970149,0.9169054441260746,0.935672514619883,0.9808856719060064,0.03499535533956538
CatBoost,11,2,1,0.950533462657614,0.9533468559837728,0.897803247373448,0.9247417609444171,0.9787607099743155,0.03945009530928748
CatBoost,12,2,2,0.9479469770449402,0.9438877755511023,0.8997134670487106,0.9212713936430318,0.9781991277970572,0.040753854502071155
CatBoost,13,2,3,0.9489169091496928,0.9494438827098078,0.8968481375358166,0.9223968565815324,0.978044144187041,0.04193647268469263
CatBoost,14,2,4,0.9615260265114776,0.9744376278118609,0.9102196752626552,0.9412345679012346,0.981056054584107,0.033932693305878094
CatBoost,15,3,0,0.9495798319327731,0.9597523219814241,0.8882521489971347,0.9226190476190477,0.9746772246663764,0.041323208869732155
CatBoost,16,3,1,0.960879405108309,0.9667338709677419,0.9159503342884432,0.9406571848945562,0.98350544916771,0.033775957352243334
CatBoost,17,3,2,0.9531199482702878,0.9519038076152304,0.9073543457497613,0.9290953545232273,0.9796490648232953,0.03900200110644086
CatBoost,18,3,3,0.9605560944067248,0.9547689282202556,0.9274116523400191,0.9408914728682171,0.9852662870501857,0.03157922863150151
CatBoost,19,3,4,0.9469770449401875,0.95097037793667,0.889207258834766,0.9190523198420533,0.9740841262238804,0.04409194393412286
CatBoost,20,4,0,0.9495798319327731,0.9486404833836858,0.8997134670487106,0.9235294117647059,0.9760970581963775,0.04111118026181597
CatBoost,21,4,1,0.9547365017782089,0.953953953953954,0.9102196752626552,0.9315738025415444,0.9801322215593404,0.03703427374307349
CatBoost,22,4,2,0.9595861623019722,0.9591633466135459,0.9197707736389685,0.9390541199414919,0.9842682299471283,0.03231436597532029
CatBoost,23,4,3,0.9511800840607824,0.9580777096114519,0.894937917860554,0.9254320987654321,0.9757875454797537,0.04129963622089687
CatBoost,24,4,4,0.9550598124797931,0.9661190965092402,0.8987583572110793,0.9312221672439387,0.978471282750791,0.03842230613284219
Naive Bayes,0,0,0,0.6489980607627667,0.4906024096385542,0.9723018147086915,0.6521460602178091,0.9027059423509327,0.3428998020539206
Naive Bayes,1,0,1,0.6731328806983511,0.5091277890466531,0.958930276981853,0.665120900960583,0.89193020882641,0.3165991441415414
Naive Bayes,2,0,2,0.6611703847397349,0.49975062344139654,0.9570200573065902,0.6566186107470511,0.8967473048256853,0.32931557773134235
Naive Bayes,3,0,3,0.5793727772389267,0.44506920415224915,0.9828080229226361,0.6126823459362906,0.8816749153425372,0.40881268157777856
Naive Bayes,4,0,4,0.5619139993533786,0.43496621621621623,0.9837631327602674,0.6032210834553441,0.8721175149218405,0.4239197269376289
Naive Bayes,5,1,0,0.5339366515837104,0.4195519348268839,0.9837631327602674,0.5882352941176471,0.8422384377818495,0.45873204747300855
Naive Bayes,6,1,1,0.718073068218558,0.5482093663911846,0.9503342884431709,0.6953179594689028,0.9089123511667185,0.27217328469430874
Naive Bayes,7,1,2,0.7116068541868736,0.541466024612092,0.9665711556829035,0.6941015089163237,0.914015139844699,0.27621234391506316
Naive Bayes,8,1,3,0.6524409957969609,0.4932301740812379,0.9742120343839542,0.6548956661316212,0.8983729988674991,0.3370251463408129
Naive Bayes,9,1,4,0.604591011962496,0.4604672057502246,0.9789875835721108,0.6263366941643752,0.8901805745783931,0.38383496203067036
Naive Bayes,10,2,0,0.5620555914673562,0.4350758853288364,0.9856733524355301,0.6036852880959345,0.8792481274574715,0.4236070019554223
Naive Bayes,11,2,1,0.5683802133850631,0.43840889649272885,0.9789875835721108,0.6056129985228951,0.8626315376708205,0.4197169378735249
Naive Bayes,12,2,2,0.662786938247656,0.5009930486593843,0.9637058261700095,0.6592616791898073,0.8980859057344869,0.3268055365874495
Naive Bayes,13,2,3,0.7213061752344002,0.5509641873278237,0.9551098376313276,0.6988120195667366,0.9135044408406087,0.26896493441916575
Naive Bayes,14,2,4,0.7258325250565794,0.5555555555555556,0.9503342884431709,0.7011980267794221,0.9171444549945336,0.2615500841994287
Naive Bayes,15,3,0,0.6855203619909502,0.518974358974359,0.9665711556829035,0.675342008675342,0.9051205458730344,0.3030431880279871
Naive Bayes,16,3,1,0.6220497898480439,0.4717330861909175,0.9723018147086915,0.6352574102964118,0.8917796599883667,0.36815514829349383
Naive Bayes,17,3,2,0.635305528612997,0.4809052333804809,0.9742120343839542,0.6439393939393939,0.8924128987443527,0.3543821860813178
Naive Bayes,18,3,3,0.6314258001939864,0.47840222944728283,0.9837631327602674,0.64375,0.9042969205877053,0.3602863018907996
Naive Bayes,19,3,4,0.6065308761720013,0.4615036231884058,0.9732569245463228,0.6261136712749616,0.8770573840820628,0.3851183556592775
Naive Bayes,20,4,0,0.6173238526179703,0.46856356126663606,0.9751671442215855,0.6329820210787352,0.8874022552163602,0.3737318663756202
Naive Bayes,21,4,1,0.5819592628516004,0.4463350785340314,0.9770773638968482,0.6127583108715184,0.8831862389492485,0.40658863482004465
Naive Bayes,22,4,2,0.6925315227934045,0.5247167868177137,0.9732569245463228,0.6818333890933422,0.9011216238547785,0.29759245916253985
Naive Bayes,23,4,3,0.677335919818946,0.512506380806534,0.958930276981853,0.6679973386560213,0.9053094490519389,0.3098976853928964
Naive Bayes,24,4,4,0.6178467507274491,0.4690224873795319,0.9761222540592168,0.6336019838809671,0.8843353117084516,0.3746313814990001
QDA,0,0,0,0.9411764705882353,0.9162656400384985,0.9092645654250239,0.912751677852349,0.9697435014503952,0.05282478063724509
QDA,1,0,1,0.9256385386356288,0.8879392212725546,0.8930276981852913,0.8904761904761904,0.9659276469286636,0.06615050042783129
QDA,2,0,2,0.9343679275784028,0.8996212121212122,0.9073543457497613,0.9034712315739419,0.9710246003803634,0.060200986234691514
QDA,3,0,3,0.937601034594245,0.9145631067961165,0.8997134670487106,0.9070775156475686,0.9685871096583731,0.05684057897765376
QDA,4,0,4,0.9437439379243453,0.9098591549295775,0.9255014326647565,0.9176136363636364,0.97640001083018,0.05027601818985015
QDA,5,1,0,0.9376212023270847,0.9145631067961165,0.8997134670487106,0.9070775156475686,0.9686610125284096,0.057145590632574565
QDA,6,1,1,0.9366311024894924,0.9087415946205571,0.9035339063992359,0.9061302681992337,0.9671033283197069,0.05661051628762215
QDA,7,1,2,0.9359844810863239,0.9016083254493851,0.9102196752626552,0.905893536121673,0.9723933110567735,0.05731060060106748
QDA,8,1,3,0.9353378596831555,0.9052631578947369,0.9035339063992359,0.904397705544933,0.9722593342613678,0.058206733544599404
QDA,9,1,4,0.9372777238926608,0.8967441860465116,0.9207258834765998,0.9085768143261075,0.9717605391188903,0.057497552008478954
QDA,10,2,0,0.9379444085326438,0.9036827195467422,0.9140401146131805,0.9088319088319088,0.9743065188696016,0.055549490544104976
QDA,11,2,1,0.9321047526673133,0.9027911453320501,0.8958930276981852,0.8993288590604027,0.9677984204742686,0.0593795693022798
QDA,12,2,2,0.933074684772066,0.9,0.9025787965616046,0.9012875536480687,0.9684209224138979,0.06142296836115533
QDA,13,2,3,0.9353378596831555,0.90371782650143,0.9054441260744985,0.9045801526717557,0.9669912919751168,0.05996660910936774
QDA,14,2,4,0.9440672486259295,0.9210019267822736,0.9130850047755492,0.9170263788968825,0.9739202730699174,0.05032500345889567
QDA,15,3,0,0.9327731092436975,0.9092682926829269,0.8901623686723973,0.8996138996138996,0.9677824234594011,0.06169480073462872
QDA,16,3,1,0.9424506951180084,0.9157894736842105,0.9140401146131805,0.9149139579349904,0.9755310289324524,0.051475522112532285
QDA,17,3,2,0.9327513740704817,0.899904671115348,0.9016236867239733,0.9007633587786259,0.9698230105846336,0.05937589286862515
QDA,18,3,3,0.9398642095053347,0.8960441582336707,0.9302769818529131,0.9128397375820057,0.9762644001714156,0.05358919997431411
QDA,19,3,4,0.9327513740704817,0.9053140096618357,0.894937917860554,0.9000960614793467,0.9634163989464849,0.061677246325635045
QDA,20,4,0,0.9334195216548158,0.9031639501438159,0.8997134670487106,0.9014354066985646,0.9675362972066652,0.05874132066793794
QDA,21,4,1,0.9437439379243453,0.9145299145299145,0.9197707736389685,0.9171428571428571,0.9724096496903596,0.05112081645558332
QDA,22,4,2,0.9382476559974136,0.9022556390977443,0.9169054441260746,0.9095215537659876,0.9710320694700029,0.05491135375888586
QDA,23,4,3,0.9343679275784028,0.9081237911025145,0.8968481375358166,0.9024507448342143,0.9715096243888184,0.05894580744805554
QDA,24,4,4,0.930164888457808,0.8930936613055819,0.9016236867239733,0.8973384030418251,0.9688618321116704,0.06334425460777722
Neural Net,0,0,0,0.9515190691661279,0.9444995044598612,0.9102196752626552,0.9270428015564203,0.974077656448811,0.039536588552945874
Neural Net,1,0,1,0.9430973165211769,0.9485066941297632,0.8796561604584527,0.9127849355797819,0.9739548176094992,0.04523182546177646
Neural Net,2,0,2,0.953443258971872,0.9574468085106383,0.9025787965616046,0.9292035398230089,0.9806924032822915,0.03838836996651906
Neural Net,3,0,3,0.9515033947623667,0.948948948948949,0.9054441260744985,0.9266862170087976,0.9739604194267287,0.04117700329988543
Neural Net,4,0,4,0.9566763659877142,0.9453658536585365,0.9255014326647565,0.9353281853281853,0.9783284364114385,0.03567665874092106
Neural Net,5,1,0,0.9524886877828054,0.9582484725050916,0.8987583572110793,0.9275505174963036,0.9753402491310926,0.040773684221376165
Neural Net,6,1,1,0.944713870029098,0.9345238095238095,0.8997134670487106,0.9167883211678832,0.9731313504767614,0.043982801953342636
Neural Net,7,1,2,0.9515033947623667,0.9562563580874873,0.897803247373448,0.9261083743842364,0.9792770107956354,0.03964430484348313
Neural Net,8,1,3,0.9508567733591982,0.959917780061665,0.89207258834766,0.9247524752475248,0.9782859559641147,0.039098182047296315
Neural Net,9,1,4,0.9550598124797931,0.9477317554240631,0.9178605539637058,0.9325570111596313,0.9793395644213647,0.03755380856257728
Neural Net,10,2,0,0.9541047188106012,0.9414634146341463,0.9216809933142311,0.9314671814671814,0.979950625440636,0.03730886246577293
Neural Net,11,2,1,0.9463304235370191,0.9463019250253293,0.89207258834766,0.9183874139626352,0.9739534171551918,0.04323859303118515
Neural Net,12,2,2,0.9456838021338506,0.93993993993994,0.8968481375358166,0.9178885630498533,0.9733572904383516,0.0430555464230436
Neural Net,13,2,3,0.9450371807306822,0.932872655478776,0.9025787965616046,0.9174757281553398,0.9736233767567533,0.043789962691089604
Neural Net,14,2,4,0.9579696087940511,0.9664292980671414,0.9073543457497613,0.9359605911330049,0.9798810734202176,0.03622262500024634
Neural Net,15,3,0,0.9440853264382676,0.9396378269617707,0.89207258834766,0.9152376286134248,0.9710718833300905,0.04398966699215057
Neural Net,16,3,1,0.9569996766892984,0.9588353413654619,0.9121298949379179,0.9348996573666177,0.9823477402736115,0.035578960318920584
Neural Net,17,3,2,0.953443258971872,0.9546827794561934,0.9054441260744985,0.9294117647058824,0.9782014618875696,0.03988868808348333
Neural Net,18,3,3,0.9576462980924668,0.9516765285996055,0.9216809933142311,0.9364386220281417,0.9830404983376607,0.03331656352296544
Neural Net,19,3,4,0.9450371807306822,0.9506680369989723,0.8834765998089781,0.9158415841584159,0.9708406740479945,0.04564961196566887
Neural Net,20,4,0,0.9482870071105365,0.9539406345957011,0.8901623686723973,0.9209486166007905,0.971759170477541,0.04269826864514754
Neural Net,21,4,1,0.9518267054639509,0.9410609037328095,0.9149952244508118,0.9278450363196126,0.9763542626561389,0.039188419107046964
Neural Net,22,4,2,0.9566763659877142,0.9524281466798811,0.9178605539637058,0.9348249027237354,0.9823150630064393,0.034397716238625864
Neural Net,23,4,3,0.9463304235370191,0.9508700102354145,0.8872970391595033,0.9179841897233202,0.9708224681419987,0.04510639098149964
Neural Net,24,4,4,0.9495635305528612,0.9569230769230769,0.8911174785100286,0.9228486646884273,0.9764364226421718,0.04114092007244394
