Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Balanced Random Forest,12,2,2,0.6087940510830908,0.06525285481239804,0.5555555555555556,0.11678832116788321,0.6178200708338044,0.23395258648561268
Balanced Random Forest,13,2,3,0.6165535079211122,0.07648494711147275,0.6482758620689655,0.13682678311499272,0.6683408973939082,0.23201808923375364
Balanced Random Forest,14,2,4,0.5961849337213062,0.06942277691107644,0.6137931034482759,0.12473721093202522,0.6389592008608993,0.23305600549628197
Balanced Random Forest,15,3,0,0.5985778926955397,0.06571654790182106,0.5724137931034483,0.11789772727272728,0.6476432689047135,0.23371083548804136
Balanced Random Forest,16,3,1,0.6100872938894277,0.07315112540192927,0.6319444444444444,0.13112391930835735,0.6485155043140801,0.2325962172647915
Balanced Random Forest,17,3,2,0.6042677012609118,0.06451612903225806,0.5555555555555556,0.11560693641618497,0.6310366508420933,0.23104623343032654
Balanced Random Forest,18,3,3,0.5994180407371484,0.07398753894080996,0.6551724137931034,0.13296011196641008,0.6688029289290225,0.2358954332363401
Balanced Random Forest,19,3,4,0.5939217588102166,0.07756653992395438,0.7034482758620689,0.13972602739726028,0.6951703083329435,0.23753435984481086
Balanced Random Forest,20,4,0,0.6131221719457014,0.07235772357723577,0.6137931034482759,0.12945454545454546,0.6624560049578466,0.23285872656755008
Balanced Random Forest,21,4,1,0.6013579049466538,0.07494145199063232,0.6666666666666666,0.13473684210526315,0.6743681944915414,0.23657164565147107
Balanced Random Forest,22,4,2,0.6039443905593275,0.06794564348521183,0.5902777777777778,0.12186379928315412,0.6396730530123206,0.23403163595214999
Balanced Random Forest,23,4,3,0.5945683802133851,0.07378939277478862,0.6620689655172414,0.13278008298755187,0.6793360782295419,0.23798090042030393
Balanced Random Forest,24,4,4,0.6275460717749758,0.06706792777300086,0.5379310344827586,0.11926605504587157,0.6292635568240303,0.22467345619139992
Calibrated Random Forest,0,0,0,0.9531351001939238,0.0,0.0,0.0,0.6372072356497235,0.04415128108343999
Calibrated Random Forest,1,0,1,0.953443258971872,0.0,0.0,0.0,0.5794619645077428,0.044197860179684044
Calibrated Random Forest,2,0,2,0.953443258971872,0.0,0.0,0.0,0.629100966429298,0.04370035000150384
Calibrated Random Forest,3,0,3,0.9540898803750404,1.0,0.020689655172413793,0.04054054054054054,0.648305104571188,0.04359587178388249
Calibrated Random Forest,4,0,4,0.953443258971872,1.0,0.006896551724137931,0.0136986301369863,0.6416857717681186,0.04404785390179175
Calibrated Random Forest,5,1,0,0.9537815126050421,1.0,0.013793103448275862,0.027210884353741496,0.6519123957858305,0.0435488291240647
Calibrated Random Forest,6,1,1,0.9537665696734562,1.0,0.006944444444444444,0.013793103448275862,0.636550525601899,0.04354017903215228
Calibrated Random Forest,7,1,2,0.953443258971872,0.0,0.0,0.0,0.6323259296936815,0.04368914733380234
Calibrated Random Forest,8,1,3,0.9531199482702878,0.0,0.0,0.0,0.5992981799466617,0.04411011760182699
Calibrated Random Forest,9,1,4,0.9531199482702878,0.0,0.0,0.0,0.6084873438450381,0.044467169117895826
Calibrated Random Forest,10,2,0,0.9534583063994829,1.0,0.006896551724137931,0.0136986301369863,0.6498099881900352,0.04394149645218075
Calibrated Random Forest,11,2,1,0.9537665696734562,1.0,0.006944444444444444,0.013793103448275862,0.6601990787837686,0.04371518939299883
Calibrated Random Forest,12,2,2,0.9537665696734562,1.0,0.006944444444444444,0.013793103448275862,0.6139628310915187,0.043742567598948026
Calibrated Random Forest,13,2,3,0.9531199482702878,0.0,0.0,0.0,0.6174729799279465,0.04398112975277344
Calibrated Random Forest,14,2,4,0.9531199482702878,0.0,0.0,0.0,0.6198767136106302,0.04414362796658607
Calibrated Random Forest,15,3,0,0.9534583063994829,1.0,0.006896551724137931,0.0136986301369863,0.6338735515253563,0.04383249987276646
Calibrated Random Forest,16,3,1,0.953443258971872,0.0,0.0,0.0,0.6104964959873403,0.04389476751517385
Calibrated Random Forest,17,3,2,0.9537665696734562,1.0,0.006944444444444444,0.013793103448275862,0.6193424795599262,0.04387712946207834
Calibrated Random Forest,18,3,3,0.9531199482702878,0.0,0.0,0.0,0.6285652458709586,0.04386406411839456
Calibrated Random Forest,19,3,4,0.953443258971872,1.0,0.006896551724137931,0.0136986301369863,0.6536927431806484,0.04383788001347474
Calibrated Random Forest,20,4,0,0.9537815126050421,1.0,0.013793103448275862,0.027210884353741496,0.6596683855427322,0.04368072940216326
Calibrated Random Forest,21,4,1,0.9537665696734562,1.0,0.006944444444444444,0.013793103448275862,0.6287995459854564,0.04359275914232382
Calibrated Random Forest,22,4,2,0.953443258971872,0.0,0.0,0.0,0.6171089069741155,0.04395036578991474
Calibrated Random Forest,23,4,3,0.953443258971872,1.0,0.006896551724137931,0.0136986301369863,0.626308894399476,0.04396644146015164
